gene_id,gene_symbol,SRR1039508,SRR1039509,SRR1039512,SRR1039513,SRR1039516,SRR1039517,SRR1039520,SRR1039521
ENSG00000180673,,4.4913,5.0601,4.3575,4.2411,4.8162,4.7405,4.7583,4.3260
ENSG00000180694,,9.4662,10.4991,8.9069,9.8966,9.5242,9.5605,9.2010,9.8152
ENSG00000180712,,1.9748,1.0813,0.8858,0.0000,1.4320,0.7780,0.0000,1.6403
ENSG00000180747,,8.6529,8.6892,8.6960,8.6203,8.7897,9.0975,8.9611,8.8100
ENSG00000180758,,6.2886,6.3059,6.1911,6.1827,6.1594,6.2624,6.6724,6.5408
ENSG00000180764,,5.9668,6.3059,5.4108,5.9236,5.5760,6.2624,5.6712,5.8357
ENSG00000180769,,7.9998,7.4240,7.8713,7.7443,7.3123,7.0106,8.2531,8.0876
ENSG00000180771,,6.8121,7.2552,6.8722,7.5740,6.8744,7.4604,7.4037,7.3672
ENSG00000180773,,8.6703,8.9094,8.5762,9.0722,8.7952,9.0202,8.5110,8.8602
ENSG00000180776,,9.0538,8.4931,9.0290,8.7659,9.2402,9.1438,9.1659,8.9617
ENSG00000180777,,2.2950,1.6923,4.4160,3.3154,2.3911,2.1934,1.0607,1.6403
ENSG00000180787,,6.7995,6.6644,6.9335,7.3011,6.5992,6.4744,6.9382,6.8095
ENSG00000180801,,9.8351,10.4423,10.5956,10.6501,10.6793,11.1609,10.2851,10.3723
ENSG00000180806,,0.0000,1.6923,2.1346,3.8512,3.8665,3.7171,3.6944,3.5344
ENSG00000180815,,1.9748,1.0813,1.4306,0.0000,2.1364,0.7780,0.0000,0.0000
ENSG00000180817,,10.7493,10.5310,10.5318,10.2879,10.8161,10.4084,10.4743,10.0203
ENSG00000180822,,7.1464,7.2015,7.1896,7.2168,6.8640,7.3061,7.0370,7.0242
ENSG00000180834,,5.3594,4.7961,4.7243,4.6369,3.9482,4.6198,4.5733,4.0773
ENSG00000180855,,5.1372,4.9602,5.5738,5.4192,5.3840,4.8871,5.2858,5.0339
ENSG00000180867,,10.6711,10.3833,10.4572,10.3765,10.3567,10.5298,10.3088,10.1670
ENSG00000180875,,8.1008,7.2446,9.2154,8.7460,7.8891,8.0446,9.4852,8.5209
ENSG00000180878,,1.9748,2.4499,2.1346,0.0000,1.8268,1.9483,2.4179,1.0417
ENSG00000180879,,10.7145,10.7984,10.5933,10.5815,10.6453,10.6125,10.5494,10.4853
ENSG00000180881,,6.8369,6.2221,7.0943,6.5474,6.9156,5.8625,6.8044,6.4212
ENSG00000180884,,5.6108,5.7096,5.4672,5.3680,5.6510,5.1420,5.8983,5.2500
ENSG00000180891,,9.8672,10.4924,9.6432,10.1900,9.8304,10.2531,9.8054,10.4098
ENSG00000180900,,10.0538,9.9702,9.8308,9.5425,10.0692,10.2146,9.8019,9.7350
ENSG00000180901,,9.9321,9.9196,9.9244,9.9991,9.9810,10.0068,9.8502,10.2154
ENSG00000180902,,8.4978,8.5415,8.3017,8.0426,8.2242,8.3306,8.5366,8.2569
ENSG00000180914,,5.9210,7.1794,9.2318,11.1156,7.6231,9.9927,6.1617,7.9337
ENSG00000180917,,9.2425,9.1323,9.0125,9.1078,9.0864,9.0843,9.2142,8.9401
ENSG00000180921,,7.1563,7.6731,7.5767,7.3415,7.7366,7.9560,7.0250,7.5331
ENSG00000180938,,5.4906,4.9075,5.7202,4.5476,5.2932,4.9215,5.8718,4.8868
ENSG00000180953,,4.8254,5.0110,4.9782,5.0153,5.0187,5.0201,5.1600,4.1650
ENSG00000180957,,9.9550,10.3675,9.9067,10.2948,10.0760,10.2481,9.8805,10.2434
ENSG00000180964,,10.1274,9.9734,10.0016,9.9257,9.9166,9.8175,9.9581,9.9587
ENSG00000180979,,7.5738,7.4146,7.8869,8.2192,7.9299,7.8028,7.7551,8.1535
ENSG00000180987,,0.9832,1.6923,0.8858,0.0000,1.4320,1.6527,1.0607,0.0000
ENSG00000180992,,8.7510,8.4478,8.3209,8.1065,8.7561,8.1169,8.5985,8.0008
ENSG00000180998,,4.7224,4.1488,5.1603,4.7209,4.9804,4.2916,5.7892,5.4379
ENSG00000181004,,7.0540,7.4334,6.8722,7.8508,6.9655,7.2462,7.4129,7.6441
ENSG00000181007,,7.0326,6.7861,7.2551,7.0643,6.9752,7.0884,7.2578,6.8230
ENSG00000181016,,3.8754,3.8471,4.2966,4.1224,4.0254,4.0009,4.4352,3.8839
ENSG00000181019,,11.6182,11.0725,11.5591,10.8157,12.1959,11.3710,11.2630,10.4927
ENSG00000181026,,9.6352,9.6358,9.2935,8.8936,9.5620,9.6897,9.5090,9.1183
ENSG00000181027,,8.6943,9.2691,8.7847,9.3079,8.7275,9.3171,8.6305,9.4937
ENSG00000181029,,1.9748,2.7180,1.4306,0.0000,0.8868,0.0000,1.0607,1.6403
ENSG00000181031,,4.2160,4.3982,3.7779,3.5169,3.3702,4.1823,4.1119,4.4708
ENSG00000181035,,7.7738,7.9191,8.1463,7.8130,7.7707,7.4308,7.9640,8.0186
ENSG00000181036,,0.0000,2.1203,0.8858,1.3176,1.4320,2.4029,0.0000,0.0000
ENSG00000181038,,7.2703,7.3470,6.7972,7.1727,6.9457,7.1766,6.7903,7.1041
ENSG00000181039,,5.7742,6.3850,6.0870,5.9586,6.0154,6.1214,6.0479,5.7246
ENSG00000181045,,8.4781,8.1633,8.3549,8.0262,8.4122,7.9888,8.5153,8.1748
ENSG00000181061,,10.4144,11.9485,10.5733,11.7499,10.5627,11.4379,10.4972,11.7134
ENSG00000181072,,12.0421,11.4470,11.4188,10.5329,11.6022,11.2075,12.1760,11.1999
ENSG00000181074,,1.5626,1.6923,2.1346,1.3176,1.4320,0.0000,1.0607,1.6403
ENSG00000181085,,0.9832,0.0000,1.4306,1.3176,1.4320,2.1934,2.9100,1.6403
ENSG00000181090,,9.8611,9.8019,9.7350,9.4776,9.9454,9.7352,9.7391,9.6821
ENSG00000181097,,3.5541,2.7180,3.4820,3.6937,3.8665,4.1823,3.6944,4.7230
ENSG00000181104,,12.7411,12.5742,12.5240,12.6868,12.9113,13.4493,12.4722,12.8121
ENSG00000181126,,0.0000,1.0813,0.0000,0.0000,0.0000,2.1934,0.0000,2.3881
ENSG00000181135,,7.7478,7.9777,7.8235,7.7741,7.5334,7.5838,7.8933,7.9399
ENSG00000181163,,13.1853,13.2079,13.4733,13.3479,13.4576,13.2467,13.3708,13.2053
ENSG00000181191,,8.9465,8.7201,8.7651,8.6038,8.7447,8.7088,8.6999,8.4396
ENSG00000181192,,8.6977,9.4434,8.6541,9.3710,8.7980,9.3742,8.8936,9.8270
ENSG00000181195,,6.7610,6.6484,7.3705,7.7443,7.7985,7.4486,7.1516,7.6892
ENSG00000181218,,6.3242,6.1783,5.9941,5.4686,5.7681,4.8156,6.5772,6.0352
ENSG00000181220,,8.7078,8.9685,8.7453,8.7510,8.8171,8.9109,8.5450,8.8370
ENSG00000181222,,12.4359,12.7581,12.8153,12.8187,12.7485,12.7188,12.5975,12.7205
ENSG00000181227,,5.1767,5.1981,4.4722,5.0804,5.0560,4.8871,4.6376,4.4002
ENSG00000181240,,2.5569,0.0000,0.8858,1.3176,0.8868,1.9483,2.9100,1.0417
ENSG00000181264,,8.6806,8.8373,8.6511,8.8845,8.2566,8.3177,8.6618,8.5578
ENSG00000181274,,6.1956,6.2646,5.5992,6.0909,5.8553,5.9147,5.6712,5.8622
ENSG00000181284,,4.8254,4.0551,4.8140,5.0153,4.1685,5.1709,4.6376,4.4708
ENSG00000181315,,8.4899,8.3720,8.5826,8.5124,8.8306,8.7429,8.7112,8.3628
ENSG00000181322,,3.2916,3.9548,3.1094,3.6937,2.7958,3.7171,2.4179,3.6606
ENSG00000181333,,0.9832,0.0000,2.7938,2.8011,2.1364,2.1934,2.4179,2.0622
ENSG00000181350,,5.2151,4.3982,5.7882,4.2411,4.8162,4.2916,6.5100,5.4379
ENSG00000181359,,2.9705,2.4499,3.4820,2.8011,3.9482,3.7171,3.4295,3.5344
ENSG00000181374,,3.4288,2.7180,5.0165,4.8004,5.4130,6.0297,3.8107,3.0723
ENSG00000181381,,8.7833,9.2427,9.1372,9.4715,9.4596,10.0316,9.1216,9.7333
ENSG00000181392,,2.5569,2.7180,2.7938,2.8011,2.6076,2.8939,1.0607,3.0723
ENSG00000181396,,9.5074,9.3552,9.5153,9.3645,9.6561,9.6441,9.5283,9.0651
ENSG00000181404,,9.6685,9.5968,9.7564,9.5569,9.6439,9.5217,9.5283,9.5251
ENSG00000181409,,2.2950,2.1203,2.3893,1.3176,1.4320,1.2807,3.6944,1.6403
ENSG00000181418,,1.5626,1.0813,0.0000,0.0000,1.8268,0.7780,1.0607,1.6403
ENSG00000181444,,4.4913,3.3114,3.2446,3.6937,3.7800,1.9483,3.6944,3.2433
ENSG00000181450,,6.8854,6.5487,6.6947,6.9815,6.8213,6.6994,7.0606,6.9520
ENSG00000181458,,10.2849,10.1282,10.0405,10.0200,9.6409,10.3046,9.8721,9.8487
ENSG00000181467,,9.8039,8.5882,9.5950,8.4644,9.9762,8.5665,9.8141,8.5041
ENSG00000181472,,9.1927,8.9588,9.5220,8.8382,9.2115,8.6094,9.6982,8.9055
ENSG00000181481,,8.3371,8.7540,8.1804,8.9116,8.3683,8.6381,8.5699,8.9920
ENSG00000181513,,7.7478,7.9841,8.2220,8.1900,7.5981,7.6825,8.0611,8.0362
ENSG00000181523,,10.4298,10.2522,10.5757,10.2335,10.5023,10.3543,10.4409,10.3313
ENSG00000181524,,8.0271,8.3426,7.9525,7.8967,7.9597,7.9969,7.9129,7.7684
ENSG00000181541,,1.9748,2.7180,2.3893,1.3176,0.0000,0.7780,0.0000,1.6403
ENSG00000181544,,3.9684,4.3198,4.8140,4.2411,4.1685,5.2543,3.6944,4.4708
ENSG00000181555,,10.5920,10.5515,10.6492,10.6175,10.8086,10.6813,10.6168,10.6127
ENSG00000181585,,0.0000,0.0000,1.4306,1.3176,2.9622,1.9483,2.9100,0.0000
ENSG00000181588,,8.7411,8.1060,8.1549,7.9324,8.3977,7.8749,8.4894,8.3721
ENSG00000181610,,8.2000,8.3817,8.2463,8.6093,8.3904,8.6663,8.2166,8.4527
ENSG00000181619,,6.5058,6.8006,6.1911,5.8877,6.5608,6.9700,6.1617,6.5408
ENSG00000181625,,3.8754,3.6040,2.3893,3.5169,3.7800,2.7481,3.8107,3.3962
ENSG00000181634,,5.0117,1.0813,5.5992,3.3154,5.1963,3.7171,6.1617,3.0723
ENSG00000181638,,7.7213,7.6250,7.4977,7.4440,7.2890,7.0884,7.7034,7.6132
ENSG00000181649,,5.8495,6.5487,5.8948,6.0263,6.3666,7.0732,5.6712,6.0810
ENSG00000181652,,1.9748,0.0000,2.1346,1.9946,1.8268,2.1934,1.0607,2.3881
ENSG00000181666,,8.4622,8.2557,8.8497,8.5927,8.9143,8.6739,8.5781,8.4440
ENSG00000181690,,8.4899,8.6335,8.7252,9.0234,8.7786,8.5881,9.0136,9.2521
ENSG00000181704,,9.7817,9.6757,9.7235,9.9885,9.7936,10.0297,9.7789,9.9740
ENSG00000181722,,6.7868,5.4398,6.3938,4.8004,6.3214,6.5752,6.1172,6.1034
ENSG00000181741,,3.1400,3.9548,2.3893,3.3154,2.3911,2.1934,3.8107,3.5344
ENSG00000181744,,9.3151,9.2847,9.3187,9.5104,9.6004,9.7340,9.7501,9.7097
ENSG00000181751,,7.3063,7.7043,7.6209,7.6828,7.2573,7.4006,7.3757,8.0820
ENSG00000181754,,8.0957,7.7722,8.3845,8.3765,7.5661,7.3255,8.7590,8.7616
ENSG00000181773,,2.2950,0.0000,1.4306,1.9946,0.8868,1.9483,3.1047,1.0417
ENSG00000181778,,3.2916,3.1394,4.8985,5.2597,3.8665,3.7171,5.0221,5.7812
ENSG00000181788,,8.5094,8.7835,8.2978,8.6581,8.4050,8.5773,8.4225,8.5659
ENSG00000181789,,11.9037,11.9859,11.9692,11.9202,11.9390,12.1662,11.7980,11.9167
ENSG00000181790,,1.9748,0.0000,0.8858,1.3176,0.8868,0.7780,2.4179,0.0000
ENSG00000181798,,2.2950,1.6923,2.7938,0.0000,1.8268,0.0000,3.4295,2.6539
ENSG00000181800,,5.4906,5.6467,4.6773,5.5628,5.0560,5.9977,4.6376,6.2104
ENSG00000181804,,9.6084,10.2731,9.4660,10.1733,9.5813,9.4110,9.3739,10.1060
ENSG00000181817,,8.5476,8.5672,8.4099,8.0829,8.2961,8.1894,8.4850,8.2519
ENSG00000181819,,6.0329,6.4783,6.0319,6.6581,6.1594,6.8230,5.8448,6.6050
ENSG00000181826,,6.8369,7.5752,6.4368,7.4440,6.8104,7.5346,6.7326,8.0988
ENSG00000181827,,9.8777,9.3279,9.7803,9.0722,9.9762,9.5005,9.8036,9.2670
ENSG00000181830,,9.3435,9.8037,9.0706,9.6880,8.9933,9.9169,9.2737,9.7422
ENSG00000181852,,9.9161,10.2161,10.0839,10.4506,9.9822,10.5298,10.0497,10.5841
ENSG00000181856,,0.0000,1.0813,0.0000,2.8011,1.8268,1.6527,1.0607,1.6403
ENSG00000181873,,7.3588,7.2761,7.1557,7.5397,7.1144,7.3190,7.3567,7.0358
ENSG00000181885,,3.7761,4.3198,4.8985,5.6511,4.1685,3.9350,4.5733,5.7246
ENSG00000181894,,7.9888,7.5496,8.1289,8.0669,8.2324,7.8348,7.9765,7.8301
ENSG00000181896,,6.3417,6.3460,6.5586,6.9470,6.5346,6.8411,6.0240,6.3480
ENSG00000181904,,10.2378,10.5622,10.0749,10.4598,10.2390,10.5430,10.0919,10.2990
ENSG00000181915,,8.5171,8.3276,8.4349,8.4946,8.3534,8.3933,8.4496,8.3813
ENSG00000181924,,8.3673,8.5065,8.4454,8.1451,8.6411,8.9279,8.3901,8.3060
ENSG00000181929,,10.3650,10.4096,10.3758,10.4195,10.2937,10.2981,10.2687,10.3135
ENSG00000181938,,5.5216,5.6467,5.1257,5.0804,5.2932,4.9215,4.9731,5.2500
ENSG00000181982,,8.9998,8.8089,8.9521,8.7609,8.9092,8.8271,8.9643,8.7115
ENSG00000181984,,2.5569,1.0813,1.8251,0.0000,2.1364,0.7780,0.0000,0.0000
ENSG00000181991,,8.6633,8.7124,8.6016,8.3169,8.7504,8.9655,8.3571,8.7078
ENSG00000182004,,9.0982,9.1034,8.5438,8.9027,8.5752,8.8225,8.7734,8.6443
ENSG00000182010,,7.2794,5.6142,7.5378,5.7343,7.2493,5.9651,8.0134,5.2500
ENSG00000182013,,8.8551,8.7086,7.2631,6.9643,5.8123,6.0297,7.8600,7.8234
ENSG00000182022,,9.8867,10.2887,10.3356,10.5256,8.3646,8.9109,10.2976,10.6970
ENSG00000182054,,9.4761,10.0346,9.4504,9.7864,9.4190,10.3808,9.2938,9.6877
ENSG00000182057,,0.9832,1.0813,1.8251,0.0000,2.3911,2.5858,3.5680,2.0622
ENSG00000182087,,11.2053,11.4840,11.1331,11.0950,11.1168,11.3194,11.1013,11.3843
ENSG00000182093,,9.5016,9.6757,9.4626,9.8853,9.2280,9.4185,9.2762,9.5498
ENSG00000182095,,11.9216,12.0819,11.9695,12.0054,11.9359,12.1384,11.9781,12.2151
ENSG00000182103,,0.9832,0.0000,1.4306,3.0811,0.0000,0.7780,0.0000,1.0417
ENSG00000182107,,5.9892,6.6801,7.4213,8.3304,7.0966,7.2597,7.6341,8.9150
ENSG00000182108,,1.5626,1.6923,1.4306,3.0811,2.6076,1.6527,2.4179,1.0417
ENSG00000182109,,4.8743,5.2832,5.3219,4.9472,4.4181,4.1243,5.1155,4.3260
ENSG00000182117,,9.5074,9.6559,9.4451,9.5309,9.5925,9.7568,9.4043,9.4680
ENSG00000182118,,5.9441,6.4231,6.3037,6.8002,6.4530,6.7673,6.1396,6.5571
ENSG00000182134,,5.2526,5.2413,5.7432,5.5628,4.7265,4.3932,5.4381,4.9375
ENSG00000182141,,6.3761,6.7566,6.4226,6.6581,6.5478,6.4744,6.7617,6.4564
ENSG00000182149,,11.0839,11.1433,10.9991,11.1233,11.0501,10.9701,11.0768,11.0773
ENSG00000182150,,9.0135,8.9128,9.2560,9.1614,9.2300,9.2407,9.1550,9.2063
ENSG00000182154,,8.6246,9.0065,8.1420,8.5588,7.9198,8.8065,8.5781,9.1045
ENSG00000182158,,11.2860,11.8724,11.2064,11.4647,11.5001,12.1841,10.9550,11.5746
ENSG00000182165,,7.9148,7.9057,7.8713,7.6510,7.5790,7.4427,7.6103,7.8764
ENSG00000182168,,3.4288,3.4651,3.5875,2.4535,3.5896,2.4029,5.6401,5.0798
ENSG00000182173,,6.2705,6.5314,6.3792,6.4275,6.6489,6.6592,6.9884,6.6962
ENSG00000182175,,8.8520,9.5221,8.8890,9.2131,8.5591,8.3015,8.7298,9.4723
ENSG00000182179,,9.9719,9.5695,9.9872,9.3808,9.4100,9.0805,9.6638,9.2794
ENSG00000182180,,9.5419,9.5589,9.4257,9.6130,9.4735,9.3522,9.3833,9.3013
ENSG00000182183,,0.9832,0.0000,1.8251,0.0000,2.1364,2.5858,0.0000,1.0417
ENSG00000182185,,6.5365,5.4022,5.8741,5.9929,6.2747,5.2811,6.2672,6.0352
ENSG00000182195,,9.5055,9.2132,9.4626,9.2419,9.6254,9.3364,9.3856,9.1563
ENSG00000182196,,2.7785,2.9440,1.8251,1.9946,2.9622,1.9483,2.4179,2.3881
ENSG00000182197,,12.5828,11.9522,12.8158,11.7562,12.6267,12.0647,12.8768,11.7454
ENSG00000182199,,10.7575,10.1956,10.7256,9.8921,10.5708,9.9785,10.7556,9.9246
ENSG00000182208,,8.6388,8.7540,8.3808,8.6687,8.2405,8.3685,8.7037,8.7510
ENSG00000182217,,7.4094,7.2124,7.5639,6.8754,7.6959,6.9535,7.5278,7.0474
ENSG00000182218,,8.0905,8.0402,8.6296,8.3237,7.3874,7.5892,8.6810,8.7439
ENSG00000182220,,12.0683,12.0632,12.2269,12.4184,11.9959,12.0893,12.1858,12.2715
ENSG00000182224,,8.4702,8.2237,8.5005,8.5531,8.4858,8.3871,8.7149,8.5978
ENSG00000182230,,0.0000,0.0000,1.4306,3.8512,0.8868,1.6527,0.0000,2.3881
ENSG00000182240,,10.0930,10.0724,9.0102,9.2700,10.2491,10.4903,9.9550,9.9246
ENSG00000182247,,9.3414,9.0344,9.8119,9.9991,9.4735,9.3090,9.5783,9.4637
ENSG00000182253,,5.5216,4.9602,6.9435,7.0961,5.2616,5.8801,6.8044,6.6664
ENSG00000182257,,3.6693,3.4651,4.5263,3.6937,4.5284,3.7171,3.5680,4.4002
ENSG00000182261,,2.7785,2.7180,3.4820,2.4535,3.1114,5.6734,2.4179,4.5381
ENSG00000182263,,7.4583,7.1570,7.4496,6.8937,8.0128,7.3126,7.6730,7.1261
ENSG00000182272,,6.1367,5.2832,6.4785,5.4686,5.6510,4.7405,5.5759,5.1243
ENSG00000182287,,9.1135,9.1607,9.0453,9.5852,8.9219,9.4776,9.5472,9.8487
ENSG00000182307,,9.9307,9.8340,9.6972,9.9991,9.8884,9.9558,9.8228,9.9876
ENSG00000182308,,1.9748,2.4499,1.4306,1.3176,1.8268,0.0000,1.6654,0.0000
ENSG00000182310,,5.5216,5.0110,5.1941,5.2597,5.8123,5.5019,5.4381,4.4002
ENSG00000182318,,7.0646,6.6801,6.7862,6.8383,6.7994,6.2758,6.9124,6.7539
ENSG00000182319,,7.4583,7.1905,8.0341,7.5163,6.5737,7.5457,7.2578,7.2213
ENSG00000182324,,3.8754,3.6040,3.3682,3.8512,3.8665,4.3932,4.1119,3.7766
ENSG00000182325,,7.3240,7.6331,6.9632,6.9470,6.7994,7.5621,6.8184,7.2814
ENSG00000182326,,15.5843,15.7128,15.4508,15.5983,15.4397,15.3915,15.5281,15.6927
ENSG00000182327,,3.9684,2.9440,3.8644,3.6937,3.5896,3.0264,4.4352,3.3962
ENSG00000182329,,2.5569,2.1203,3.3682,0.0000,3.1114,2.1934,3.5680,1.0417
ENSG00000182330,,0.0000,4.0551,0.0000,0.0000,0.0000,0.7780,0.0000,0.0000
ENSG00000182347,,0.0000,1.6923,1.8251,2.4535,0.8868,0.7780,1.0607,2.0622
ENSG00000182359,,6.4261,6.3850,6.3344,6.8383,5.7904,6.0454,6.0945,6.3100
ENSG00000182362,,7.7412,8.1118,7.4425,7.3282,7.7651,7.6520,7.4847,7.6054
ENSG00000182366,,1.5626,1.6923,2.7938,0.0000,1.8268,2.1934,1.0607,2.3881
ENSG00000182368,,3.2916,3.7306,3.3682,2.4535,3.4841,2.7481,2.9100,3.5344
ENSG00000182372,,8.8852,8.5544,8.7985,8.5815,8.9666,8.6739,9.3283,9.0010
ENSG00000182378,,7.5812,7.7349,6.7638,6.6149,7.3046,6.9368,7.4402,7.2517
ENSG00000182379,,4.9216,4.0551,5.1603,3.3154,4.2351,3.7935,5.0221,3.5344
ENSG00000182389,,5.0117,4.3982,6.4922,5.8508,5.7454,5.2811,6.0714,5.2896
ENSG00000182397,,5.3933,4.3198,5.8948,4.8004,5.0187,4.2916,6.1172,5.5399
ENSG00000182400,,8.9264,8.9685,9.1567,9.3872,8.8387,8.8607,9.1795,9.2596
ENSG00000182405,,5.3247,5.1981,5.3219,5.6076,5.1963,5.3073,5.7892,4.9865
ENSG00000182446,,10.7897,11.1196,10.8494,11.1558,10.8740,11.0408,10.8384,11.0350
ENSG00000182463,,6.5058,6.1559,3.3682,3.6937,2.3911,0.7780,5.8448,5.6352
ENSG00000182472,,1.9748,2.4499,2.7938,2.8011,2.3911,1.9483,2.0902,2.0622
ENSG00000182473,,10.8550,10.4108,11.0467,10.4258,11.1629,10.8913,10.9534,10.6644
ENSG00000182481,,10.2494,10.5189,10.5474,10.0446,10.3734,9.9496,10.2183,9.9183
ENSG00000182484,,7.0326,7.2446,7.1812,6.6581,6.6610,6.9782,6.0240,6.4737
ENSG00000182487,,0.9832,2.4499,0.0000,1.3176,1.4320,0.7780,0.0000,1.0417
ENSG00000182489,,0.9832,1.0813,1.8251,1.9946,0.8868,0.7780,2.4179,0.0000
ENSG00000182492,,13.0804,12.4238,13.0425,12.8529,13.4962,13.0955,13.5564,13.1754
ENSG00000182500,,7.6944,7.5410,7.8126,7.3678,7.8630,8.0130,7.9765,7.5165
ENSG00000182502,,5.4589,5.8558,5.6242,5.0153,5.0560,5.9815,5.0695,5.9636
ENSG00000182504,,7.5885,7.4702,7.6758,7.5852,7.6780,7.5290,7.6341,7.4481
ENSG00000182508,,3.4288,1.0813,1.8251,1.3176,0.8868,1.6527,2.9100,0.0000
ENSG00000182511,,8.3630,8.0279,7.2946,7.0803,7.8040,7.5998,8.5450,8.2718
ENSG00000182512,,8.6943,8.8548,8.4835,8.5300,8.6038,8.6146,8.5904,8.5497
ENSG00000182518,,7.0218,6.7112,6.7411,6.5242,6.6969,6.9700,6.9884,6.7680
ENSG00000182534,,12.5331,12.6513,12.6430,12.7553,12.7531,13.0775,12.5907,12.7401
ENSG00000182541,,9.0189,8.7762,9.1065,9.2630,9.0313,8.9921,8.9737,9.4441
ENSG00000182544,,9.4196,9.5758,9.2399,9.4926,8.9812,9.2219,9.4249,9.4831
ENSG00000182551,,10.1122,10.7431,10.3166,10.8834,10.1853,10.5271,9.8349,10.5033
ENSG00000182552,,9.0565,10.3785,9.2955,10.4414,9.1970,9.9988,9.4830,10.6681
ENSG00000182568,,9.8398,9.3077,9.8913,9.6267,9.8702,9.1347,9.7428,9.7404
ENSG00000182574,,1.9748,1.6923,0.8858,0.0000,0.8868,0.7780,1.6654,1.0417
ENSG00000182575,,7.1163,7.4146,7.3481,9.0193,7.0695,7.6774,7.8667,9.4680
ENSG00000182578,,2.2950,2.9440,1.4306,1.9946,2.1364,2.5858,2.9100,2.6539
ENSG00000182580,,9.6959,8.5629,9.0683,7.3415,9.0660,7.8393,9.2274,7.1902
ENSG00000182584,,3.7761,4.7369,3.9460,3.3154,3.4841,4.0009,3.2762,4.4708
ENSG00000182586,,1.5626,1.0813,0.0000,1.3176,1.8268,1.2807,0.0000,1.0417
ENSG00000182600,,3.7761,3.6040,2.3893,3.3154,3.2466,3.0264,3.5680,2.8782
ENSG00000182606,,10.2632,10.1006,10.4641,10.3958,10.5488,10.6579,10.3125,10.3384
ENSG00000182611,,1.5626,0.0000,0.8858,0.0000,0.8868,0.7780,1.6654,2.0622
ENSG00000182612,,5.3594,5.3240,5.5992,4.8004,7.1750,6.6794,4.5733,4.5381
ENSG00000182621,,8.3587,7.6086,8.0710,7.3011,8.6564,7.7701,8.5024,7.8764
ENSG00000182625,,2.9705,2.7180,3.6859,3.5169,3.5896,3.5511,3.2762,3.2433
ENSG00000182628,,8.7897,8.4842,8.9814,8.7156,8.8225,8.4968,8.7335,8.2866
ENSG00000182632,,2.2950,1.0813,2.3893,0.0000,2.9622,3.7171,2.0902,1.0417
ENSG00000182636,,10.9015,10.8638,10.3079,10.0588,10.2966,10.1543,10.8028,10.5396
ENSG00000182646,,9.2995,9.5352,9.2196,9.2490,9.1438,9.2526,9.3037,9.1643
ENSG00000182648,,3.4288,3.1394,4.3575,4.8756,4.2351,4.1823,4.3609,3.8839
ENSG00000182667,,6.8973,6.3460,7.8342,6.6149,7.8891,7.5567,7.6022,6.8497
ENSG00000182670,,12.8388,12.0628,12.9372,12.5009,12.8671,12.4417,13.0396,12.4716
ENSG00000182674,,4.4913,2.7180,3.9460,1.3176,2.1364,0.0000,2.4179,1.0417
ENSG00000182685,,4.6115,5.2832,4.3575,5.6511,4.4181,4.4415,4.2826,5.6352
ENSG00000182700,,8.1710,8.6254,8.3808,8.9250,8.5061,8.5773,8.5067,8.6135
ENSG00000182704,,9.4501,10.5927,9.0909,9.5796,9.6301,10.3977,9.4852,10.7440
ENSG00000182718,,14.2115,14.9582,14.4195,15.0556,14.1621,14.7416,14.2091,14.9108
ENSG00000182732,,3.4288,0.0000,3.3682,1.3176,3.3702,1.6527,3.1047,1.6403
ENSG00000182742,,8.0486,8.3023,8.2179,8.3958,7.7819,7.5401,8.1242,8.5497
ENSG00000182749,,8.3414,8.6335,8.6327,8.5531,8.5591,8.8429,8.5323,8.5899
ENSG00000182752,,12.2304,12.7565,11.9677,11.5998,13.1725,13.8572,11.2373,12.1185
ENSG00000182768,,8.9493,8.6774,8.6047,8.3958,8.4477,8.4236,8.7298,8.3394
ENSG00000182771,,6.2705,5.7699,3.9460,3.6937,1.8268,2.7481,1.0607,0.0000
ENSG00000182774,,12.4009,12.5993,11.7438,11.9185,11.5439,11.6884,11.8315,11.6771
ENSG00000182791,,2.9705,1.6923,1.4306,1.3176,2.7958,2.4029,3.1047,3.2433
ENSG00000182796,,9.0538,9.5287,8.9471,9.3613,8.9015,8.9364,8.9067,9.5660
ENSG00000182809,,9.3884,10.0709,9.3471,9.8876,9.0429,9.7291,9.3903,10.1156
ENSG00000182810,,6.6248,6.5139,6.2724,6.5006,6.4670,6.6794,6.6724,6.8629
ENSG00000182814,,0.9832,1.0813,2.1346,1.3176,1.8268,1.9483,0.0000,2.0622
ENSG00000182827,,10.2712,10.3027,10.1063,10.4242,10.2985,10.3769,10.2636,10.2459
ENSG00000182831,,9.8882,9.8911,9.7719,10.0548,9.8923,9.8255,9.9149,9.9831
ENSG00000182836,,0.9832,4.5434,1.8251,3.5169,2.1364,6.8230,3.6944,5.1674
ENSG00000182841,,7.2794,7.1683,7.1209,6.8002,7.0695,7.2325,6.9509,6.8364
ENSG00000182853,,3.1400,4.1488,3.3682,2.8011,1.4320,2.7481,4.0183,3.2433
ENSG00000182858,,8.2702,8.1406,7.8660,7.5512,7.8094,8.0831,7.8396,7.5897
ENSG00000182871,,11.0411,11.3541,10.4967,10.6910,11.1327,11.5467,10.9621,11.5268
ENSG00000182872,,9.2973,9.3404,9.4310,9.2383,9.5555,9.5646,9.1768,9.1775
